reported_hunt_year,model_target_year,hunt_code,species,average_harvest_age,average_harvest_age_3yr,age_data_available,age_source_file,age_source_page,age_source_table_title,crosswalk_confidence,age_mapping_status,source_package,source_priority,notes
2022,2023,PB5025,Limited Entry Buck Pronghorn,4.3,4.4,true,968EFF87__2022_le_oial_all.pdf,15,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5032,Limited Entry Buck Pronghorn,2.8,3.1,true,968EFF87__2022_le_oial_all.pdf,15,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5033,Limited Entry Buck Pronghorn,4.5,4.3,true,968EFF87__2022_le_oial_all.pdf,15,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5035,Limited Entry Buck Pronghorn,4,3.9,true,968EFF87__2022_le_oial_all.pdf,15,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5039,Limited Entry Buck Pronghorn,4.7,,true,968EFF87__2022_le_oial_all.pdf,15,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5040,Limited Entry Buck Pronghorn,4.7,,true,968EFF87__2022_le_oial_all.pdf,15,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5042,Limited Entry Buck Pronghorn,3,3,true,968EFF87__2022_le_oial_all.pdf,15,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5044,Limited Entry Buck Pronghorn,5.8,5.4,true,968EFF87__2022_le_oial_all.pdf,15,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5049,Limited Entry Buck Pronghorn,4.3,4.1,true,968EFF87__2022_le_oial_all.pdf,16,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5058,Limited Entry Buck Pronghorn,5.8,5.4,true,968EFF87__2022_le_oial_all.pdf,16,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5062,Limited Entry Buck Pronghorn,3,3,true,968EFF87__2022_le_oial_all.pdf,16,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5063,Limited Entry Buck Pronghorn,2.6,2.8,true,968EFF87__2022_le_oial_all.pdf,16,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5064,Limited Entry Buck Pronghorn,2.6,2.8,true,968EFF87__2022_le_oial_all.pdf,16,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5065,Limited Entry Buck Pronghorn,4.5,4.3,true,968EFF87__2022_le_oial_all.pdf,16,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5066,Limited Entry Buck Pronghorn,4.7,,true,968EFF87__2022_le_oial_all.pdf,16,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5067,Limited Entry Buck Pronghorn,2.6,2.8,true,968EFF87__2022_le_oial_all.pdf,16,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5331,Limited Entry Buck Pronghorn,3.2,3.4,true,968EFF87__2022_le_oial_all.pdf,16,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PB5332,Limited Entry Buck Pronghorn,3.2,3.4,true,968EFF87__2022_le_oial_all.pdf,16,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PD1002,Doe Pronghorn,2.8,3.1,true,FF6D4B3D__2022_antlerless_hr.pdf,5,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PD1003,Doe Pronghorn,2.8,3.1,true,FF6D4B3D__2022_antlerless_hr.pdf,5,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PD1005,Doe Pronghorn,4.7,,true,FF6D4B3D__2022_antlerless_hr.pdf,5,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PD1008,Doe Pronghorn,4.3,4.1,true,FF6D4B3D__2022_antlerless_hr.pdf,5,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PD1034,Doe Pronghorn,4.5,4.3,true,FF6D4B3D__2022_antlerless_hr.pdf,5,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PD1035,Doe Pronghorn,4.5,4.3,true,FF6D4B3D__2022_antlerless_hr.pdf,5,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PD1037,Doe Pronghorn,4.7,,true,FF6D4B3D__2022_antlerless_hr.pdf,5,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2022,2023,PD1038,Doe Pronghorn,4.7,,true,FF6D4B3D__2022_antlerless_hr.pdf,5,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2022_for_2023_complete_database,72,2022 complete database lane
2023,2024,DB1000,Mule Deer,5.7,,true,2023 Hunt Success.pdf,2,,unit_level_high,mapped_direct_hunt_code,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,DB1001,Mule Deer,5.6,,true,2023 Hunt Success.pdf,2,,unit_level_high,mapped_direct_hunt_code,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,DB1003,Mule Deer,5.7,,true,2023 Hunt Success.pdf,2,,unit_level_high,mapped_direct_hunt_code,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,DB1004,Mule Deer,5.6,,true,2023 Hunt Success.pdf,2,,unit_level_high,mapped_direct_hunt_code,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,DB1005,Mule Deer,5.7,,true,2023 Hunt Success.pdf,2,,unit_level_high,mapped_direct_hunt_code,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,DB1006,Mule Deer,5.6,,true,2023 Hunt Success.pdf,2,,unit_level_high,mapped_direct_hunt_code,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,DB1007,Mule Deer,5.7,,true,2023 Hunt Success.pdf,2,,unit_level_high,mapped_direct_hunt_code,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,DB1008,Mule Deer,5.6,,true,2023 Hunt Success.pdf,2,,unit_level_high,mapped_direct_hunt_code,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,DB1010,Mule Deer,5.6,,true,2023 Hunt Success.pdf,2,,unit_level_high,mapped_direct_hunt_code,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,DB1058,Mule Deer,5.6,,true,2023 Hunt Success.pdf,2,,unit_level_high,mapped_direct_hunt_code,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,DB1073,Mule Deer,5.6,,true,2023 Hunt Success.pdf,2,,unit_level_high,mapped_direct_hunt_code,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,DB1074,Mule Deer,5.6,,true,2023 Hunt Success.pdf,2,,unit_level_high,mapped_direct_hunt_code,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1030,Antlerless Elk,7.7,8,true,A96251BE__2023_antlerless_hr.pdf,1,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1031,Antlerless Elk,7.7,8,true,A96251BE__2023_antlerless_hr.pdf,1,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1037,Antlerless Elk,5.7,6.1,true,A96251BE__2023_antlerless_hr.pdf,1,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1038,Antlerless Elk,5.7,6.1,true,A96251BE__2023_antlerless_hr.pdf,1,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1039,Antlerless Elk,5.7,6.1,true,A96251BE__2023_antlerless_hr.pdf,1,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1040,Antlerless Elk,9.1,8.1,true,A96251BE__2023_antlerless_hr.pdf,1,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1056,Antlerless Elk,5.7,5.5,true,A96251BE__2023_antlerless_hr.pdf,1,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1058,Antlerless Elk,5.7,5.5,true,A96251BE__2023_antlerless_hr.pdf,1,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1060,Antlerless Elk,5.7,5.5,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1061,Antlerless Elk,5.7,5.5,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1073,Antlerless Elk,5.5,4.9,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1084,Antlerless Elk,6.4,5.7,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1085,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1087,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1089,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1090,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1091,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1094,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1098,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1099,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1100,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1101,Antlerless Elk,8.1,7.6,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1110,Antlerless Elk,5,5.5,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1111,Antlerless Elk,5,5.5,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1112,Antlerless Elk,5,5.5,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1113,Antlerless Elk,5,5.5,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1114,Antlerless Elk,5,5.5,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1187,Antlerless Elk,5.5,4.9,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1189,Antlerless Elk,5,5.5,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1196,Antlerless Elk,5.7,5.5,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1209,Antlerless Elk,7.7,8,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1217,Antlerless Elk,5,5.5,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1222,Antlerless Elk,9.1,8.7,true,A96251BE__2023_antlerless_hr.pdf,2,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1223,Antlerless Elk,9.1,8.7,true,A96251BE__2023_antlerless_hr.pdf,3,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1227,Antlerless Elk,7.7,8,true,A96251BE__2023_antlerless_hr.pdf,3,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1231,Antlerless Elk,7.4,6.4,true,A96251BE__2023_antlerless_hr.pdf,3,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1242,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,3,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1243,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,3,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1244,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,3,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1245,Antlerless Elk,7,7.4,true,A96251BE__2023_antlerless_hr.pdf,3,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
2023,2024,EA1250,Antlerless Elk,5.7,5.5,true,A96251BE__2023_antlerless_hr.pdf,3,,needs_hunt_code_crosswalk,mapped_unit_level_repeated_to_hunt_codes,harvest_results_2023_for_2024_complete_database,74,2023 complete database lane
