source_file,pdf_page_number,printed_page,line_number_on_pdf_page,line_text
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,25,general-season elk permit.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,26,When you apply in a youth-only group for
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,27,Visit wildlife.utah.gov/biggame in early
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,28,the general-season deer hunt or the draw-only
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,29,June to see purchase times and locations.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,30,"youth elk hunt, all hunters must meet the age"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,31,Draw-only youth any requirement or the application will not be
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,32,processed with the other youth applications.
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,33,bull/hunter's choice
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,34,"If you're successful in drawing permits,"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,35,elk permits
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,36,please remember that all hunters under the
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,37,Youth who want to participate in the draw- age of 16 must be accompanied in the field by
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,38,"only youth any bull/hunter's choice elk hunt a parent, legal guardian or responsible person"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,39,must apply for permits in the big game hunt 21 years of age or older. For details on this
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,40,"drawing. If you draw a permit, you may harvest requirement, see page 16."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,41,either a bull elk or an antlerless elk from Sept. For more about youth-only group applica-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,42,"16-24, 2023 in the unit listed on your permit. tions, visit wildlife.utah.gov/huntingpermits."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,43,These permits are not valid for the general-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,44,General-season Draw-only youth
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,45,YOUTH ELK SEASONS youth elk permit any bull/hunter's choice
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,46,(over the counter) elk permit
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,47,Archery season-any bull units
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,48,(Aug. 19-Sept. 20)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,49,Archery season-spike-only units
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,50,(Aug. 19-Sept. 8)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,51,Any legal weapon/hunter's choice season
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,52,-any bull units (Sept. 16-Sept. 24)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,53,Early any legal weapon season-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,54,any bull units (Oct. 7-Oct. 13)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,55,Late any legal weapon season-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,56,any bull units (Oct. 14-Oct. 20)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,57,Any legal weapon season-
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,58,spike-only units (Oct. 7-Oct. 19)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,59,Muzzleloader season-any bull
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,60,& spike-only units (Nov. 1-Nov. 9)
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,61,Extended archery seasons^
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,62,"^ For information about extended archery hunting and the required ethics course, see page 8."
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,35,35,63,35
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,1,36
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,2,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,3,koobediuG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,4,noitacilppA
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,5,emaG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,6,giB
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,7,hatU
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,8,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,9,rof
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,10,62
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,11,egap
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,12,eeS
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,13,.noitamrofni
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,36,36,14,erom
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,1,Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,2,Big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,3,Game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,4,Application
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,5,Guidebook
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,6,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,7,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,8,37
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,9,.tinu
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,10,ntM
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,11,drofwarC
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,12,",ehcaC"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,13,eht
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,14,sedulcni
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,15,osla
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,16,tinu
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,17,ehcaC
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,18,eht
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,19,",nosaes"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,20,lareneg
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,21,eht
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,22,gniruD*
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,23,.tinu
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,24,notyM
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,25,",epolS"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,26,htuoS
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,27,eht
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,28,fo
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,29,noitrop
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,30,nrehtron
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,31,eht
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,32,sedulcni
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,33,tinu
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,34,enotswolleY
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,35,",epolS"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,36,htuoS
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,37,eht
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,38,",nosaes"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,39,lareneg
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,40,eht
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,41,gniruD**
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,42,.tinu
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,43,notyM
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,44,",epolS"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,45,htuoS
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,46,eht
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,47,fo
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,48,noitrop
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,49,nrehtuos
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,50,eht
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,51,sedulcni
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,52,tinu
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,53,eliM
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,54,eniN
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,55,eht
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,56,",nosaes"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,57,lareneg
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,58,eht
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,59,gniruD***
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,60,",sUMWC"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,61,reed
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,62,edulcxe
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,63,stinu
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,64,tnuh
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,65,llA
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,66,.snoitpircsed
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,67,yradnuob
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,68,deliated
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,69,rof
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,70,vog.hatu.tnuh
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,71,tisiv
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,72,esaelP
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,73,.ylno
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,74,ecnerefer
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,75,lareneg
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,76,rof
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,77,si
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,78,pam
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,79,sihT
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,80,.gnitnuh
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,81,ot
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,82,desolc
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,83,saera
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,84,rehto
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,85,dna
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,86,skraP
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,87,lanoitaN
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,88,",sdnaL"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,89,tsurT
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,90,naciremA
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,37,37,91,evitaN
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,1,38
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,2,3202
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,3,koobediuG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,4,noitacilppA
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,5,emaG
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,6,giB
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,7,hatU
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,8,vog.hatu.efildliw
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,9,rof
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,10,62
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,11,egap
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,12,eeS
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,13,.noitamrofni
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,38,38,14,erom
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,1,Utah
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,2,Big
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,3,Game
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,4,Application
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,5,Guidebook
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,6,2023
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,7,wildlife.utah.gov
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,8,39
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,9,.tinu
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,10,tnuguasnuaP
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,11,eht
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,12,no
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,13,tnuh
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,14,kle
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,15,yrehcra
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,16,nosaes-lareneg
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,17,oN*
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,18,",sUMWC"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,19,kle
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,20,edulcxe
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,21,stinu
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,22,tnuh
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,23,llA
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,24,.snoitpircsed
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,25,yradnuob
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,26,deliated
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,39,39,27,rof
