source_file,pdf_page_number,printed_page,line_number_on_pdf_page,token_type,token,line_text
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,42,number_or_money,5,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,42,number_or_money,309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,42,number_or_money,15,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,43,code_citation,R657-5-14,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-14
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,43,number_or_money,5,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-14
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,43,number_or_money,309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-14
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,43,number_or_money,14,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-14
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,52,number_or_money,72,You may only use the tracking dog within 72
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,59,code_citation,R657-5-15,vehicle or device-between July 31 and Jan. Utah Code § 23A-4-201 and Utah Admin. Rule R657-5-15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,59,number_or_money,31,vehicle or device-between July 31 and Jan. Utah Code § 23A-4-201 and Utah Admin. Rule R657-5-15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,59,number_or_money,4,vehicle or device-between July 31 and Jan. Utah Code § 23A-4-201 and Utah Admin. Rule R657-5-15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,59,number_or_money,201,vehicle or device-between July 31 and Jan. Utah Code § 23A-4-201 and Utah Admin. Rule R657-5-15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,59,number_or_money,5,vehicle or device-between July 31 and Jan. Utah Code § 23A-4-201 and Utah Admin. Rule R657-5-15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,59,number_or_money,15,vehicle or device-between July 31 and Jan. Utah Code § 23A-4-201 and Utah Admin. Rule R657-5-15
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,60,number_or_money,31,"31-to locate, or attempt to observe or locate, You may not take a big game animal for"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,32,32,69,number_or_money,55,"of transporting hunters, equipment or legally this program, please see the box on page 55."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,1,number_or_money,33,33
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,11,code_citation,R657-5-16,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-16
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,11,number_or_money,5,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-16
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,11,number_or_money,309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-16
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,11,number_or_money,16,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-16
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,13,code_citation,R657-51,that is based on big game or its parts and that Utah Admin. Rule R657-51
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,13,number_or_money,51,that is based on big game or its parts and that Utah Admin. Rule R657-51
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,14,number_or_money,$500,offers cash or prizes totaling more than $500. It pays to report big game poachers
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,21,code_citation,R657-5-17,Utah Code § 23A-4-709 and Utah Admin. Rule R657-5-17 may receive a permit to hunt the same
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,21,number_or_money,4,Utah Code § 23A-4-709 and Utah Admin. Rule R657-5-17 may receive a permit to hunt the same
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,21,number_or_money,709,Utah Code § 23A-4-709 and Utah Admin. Rule R657-5-17 may receive a permit to hunt the same
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,21,number_or_money,5,Utah Code § 23A-4-709 and Utah Admin. Rule R657-5-17 may receive a permit to hunt the same
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,21,number_or_money,17,Utah Code § 23A-4-709 and Utah Admin. Rule R657-5-17 may receive a permit to hunt the same
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,39,number_or_money,847411,officers at 847411
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,41,code_citation,800-662-3337,Call our hotline: 800-662-3337
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,41,number_or_money,800,Call our hotline: 800-662-3337
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,41,number_or_money,662,Call our hotline: 800-662-3337
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,41,number_or_money,3337,Call our hotline: 800-662-3337
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,57,code_citation,R657-51,R657-51 at wildlife.utah.gov/rules.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,57,number_or_money,51,R657-51 at wildlife.utah.gov/rules.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,76,code_citation,R657-5-18,Utah Admin. Rule R657-5-18
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,76,number_or_money,5,Utah Admin. Rule R657-5-18
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,76,number_or_money,18,Utah Admin. Rule R657-5-18
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,33,33,80,number_or_money,35,taken must remain attached to the largest big game on page 35.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,34,34,1,number_or_money,34,34
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,34,34,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,34,34,13,code_citation,R657-5-19,Utah Admin. Rule R657-5-19
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,34,34,13,number_or_money,5,Utah Admin. Rule R657-5-19
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,34,34,13,number_or_money,19,Utah Admin. Rule R657-5-19
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,34,34,25,code_citation,R657-5-42,Utah Admin. Rule R657-5-42
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,34,34,25,number_or_money,5,Utah Admin. Rule R657-5-42
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,34,34,25,number_or_money,42,Utah Admin. Rule R657-5-42
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,34,34,77,number_or_money,24,"than 24 hours in the state. In addition, your"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,1,number_or_money,35,35
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,11,code_citation,R657-5-20,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-20
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,11,number_or_money,5,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-20
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,11,number_or_money,309,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-20
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,11,number_or_money,20,Utah Code § 23A-5-309 and Utah Admin. Rule R657-5-20
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,13,number_or_money,1,"Utah Code § 23A-1-205 barter, exchange or trade, any big game animal or"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,13,number_or_money,205,"Utah Code § 23A-1-205 barter, exchange or trade, any big game animal or"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,17,number_or_money,1,the protected wildlife parts. 1 through July 31.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,17,number_or_money,31,the protected wildlife parts. 1 through July 31.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,19,date,Aug. 1,include: game may be bought or sold from Aug. 1
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,19,number_or_money,1,include: game may be bought or sold from Aug. 1
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,20,date,Jan. 31,The number and species of the wildlife or through Jan. 31.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,20,number_or_money,31,The number and species of the wildlife or through Jan. 31.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,33,code_citation,R657-5-51,Utah Code § 23A-5-314 and Utah Admin. Rule R657-5-51
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,33,number_or_money,5,Utah Code § 23A-5-314 and Utah Admin. Rule R657-5-51
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,33,number_or_money,314,Utah Code § 23A-5-314 and Utah Admin. Rule R657-5-51
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,33,number_or_money,51,Utah Code § 23A-5-314 and Utah Admin. Rule R657-5-51
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,60,number_or_money,5,Utah Code § 23A-5-309 for details.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,35,35,60,number_or_money,309,Utah Code § 23A-5-309 for details.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,1,number_or_money,36,36
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,14,number_or_money,18,New this year: Anyone 18 years old
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,19,code_citation,R657-5-21,Utah Admin. Rule R657-5-21 waterfowl and wildlife management
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,19,number_or_money,5,Utah Admin. Rule R657-5-21 waterfowl and wildlife management
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,19,number_or_money,21,Utah Admin. Rule R657-5-21 waterfowl and wildlife management
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,29,date,"May 7, 2025","Utah Legislature, effective May 7, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,29,number_or_money,7,"Utah Legislature, effective May 7, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,29,number_or_money,2025,"Utah Legislature, effective May 7, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,46,date,Jan. 1,Ethics course required: From Jan. 1 to
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,46,number_or_money,1,Ethics course required: From Jan. 1 to
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,48,date,May 31,"May 31, you must have an antler-gather-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,36,36,48,number_or_money,31,"May 31, you must have an antler-gather-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,1,number_or_money,37,37
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,2,number_or_money,2025,2025
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,17,number_or_money,DB0008,"son deer permit (DB0008), which allows suc-"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,29,code_citation,R657-5-2,than five inches (R657-5-2(2)(e)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,29,number_or_money,5,than five inches (R657-5-2(2)(e)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,29,number_or_money,2,than five inches (R657-5-2(2)(e)).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,34,date,"Oct. 15, 2025","Utah has four general-season buck deer hunts: 13-Oct. 15, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,34,number_or_money,13,"Utah has four general-season buck deer hunts: 13-Oct. 15, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,34,number_or_money,15,"Utah has four general-season buck deer hunts: 13-Oct. 15, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,34,number_or_money,2025,"Utah has four general-season buck deer hunts: 13-Oct. 15, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,40,date,"Sept. 13-Nov. 30, 2025","Remember: If you drew any general- from Sept. 13-Nov. 30, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,40,number_or_money,13,"Remember: If you drew any general- from Sept. 13-Nov. 30, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,40,number_or_money,30,"Remember: If you drew any general- from Sept. 13-Nov. 30, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,40,number_or_money,2025,"Remember: If you drew any general- from Sept. 13-Nov. 30, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,44,number_or_money,7,not harvest. Visit wildlife.utah.gov/harvest 7 or visit wildlife.utah.gov/extendedarchery.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,46,number_or_money,30,within 30 days after the end of your hunt. just the hunt unit name) on your permit care-
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,51,code_citation,R657-5-23,Utah Admin. Rule R657-5-23 allowed season dates.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,51,number_or_money,5,Utah Admin. Rule R657-5-23 allowed season dates.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,51,number_or_money,23,Utah Admin. Rule R657-5-23 allowed season dates.
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,53,date,"Aug. 16-Sept. 12, 2025","runs from Aug. 16-Sept. 12, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,53,number_or_money,16,"runs from Aug. 16-Sept. 12, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,53,number_or_money,12,"runs from Aug. 16-Sept. 12, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,37,37,53,number_or_money,2025,"runs from Aug. 16-Sept. 12, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,1,number_or_money,38,38
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,2,number_or_money,5202,5202
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,11,code_citation,R657-5-25,Utah Admin. Rule R657-5-25 Utah Admin. Rule R657-5-48
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,11,code_citation,R657-5-48,Utah Admin. Rule R657-5-25 Utah Admin. Rule R657-5-48
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,11,number_or_money,5,Utah Admin. Rule R657-5-25 Utah Admin. Rule R657-5-48
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,11,number_or_money,25,Utah Admin. Rule R657-5-25 Utah Admin. Rule R657-5-48
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,11,number_or_money,48,Utah Admin. Rule R657-5-25 Utah Admin. Rule R657-5-48
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,13,date,"Sept. 24-Oct. 2, 2025","deer hunt runs from Sept. 24-Oct. 2, 2025. management plan approved by the Wildlife"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,13,number_or_money,24,"deer hunt runs from Sept. 24-Oct. 2, 2025. management plan approved by the Wildlife"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,13,number_or_money,2,"deer hunt runs from Sept. 24-Oct. 2, 2025. management plan approved by the Wildlife"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,13,number_or_money,2025,"deer hunt runs from Sept. 24-Oct. 2, 2025. management plan approved by the Wildlife"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,18,number_or_money,26,requirements (see page 26 for details).
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,23,number_or_money,2025,"For 2025, the Utah Wildlife Board approved in the stalking of a specific big game animal is"
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,31,date,"Sept. 24-Oct. 2, 2025","Fishlake a buck deer from Sept. 24-Oct. 2, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,31,number_or_money,24,"Fishlake a buck deer from Sept. 24-Oct. 2, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,31,number_or_money,2,"Fishlake a buck deer from Sept. 24-Oct. 2, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,31,number_or_money,2025,"Fishlake a buck deer from Sept. 24-Oct. 2, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,36,date,"Oct. 18-26, 2025","Panguitch Lake deer from Oct. 18-26, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,36,number_or_money,18,"Panguitch Lake deer from Oct. 18-26, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,36,number_or_money,26,"Panguitch Lake deer from Oct. 18-26, 2025."
pipeline/RAW/hunt_unit_database/2025/pdf/regulation/field_regs 2025.pdf,38,38,36,number_or_money,2025,"Panguitch Lake deer from Oct. 18-26, 2025."
