source,id,title,href,folder_id,type,year,size_bytes,visible_in_public_library,curation_status,recommendation
library_file_inventory,,utah_harvest_results_2024_for_2025_elk_age_supplement.sqlite,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/utah_harvest_results_2024_for_2025_elk_age_supplement.sqlite,,sqlite,2025,1277952,false,public_useful,Public-useful under current library rules.
library_file_inventory,,utah_harvest_results_2024_for_2025_extra_oil_supplement.sqlite,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/utah_harvest_results_2024_for_2025_extra_oil_supplement.sqlite,,sqlite,2025,1990656,false,public_useful,Public-useful under current library rules.
library_file_inventory,,utah_harvest_results_2025_for_2026.sqlite,processed_data/hard_data_exports/source_pdfs/2025/csv/harvest data/utah_harvest_results_2025_for_2026.sqlite,,sqlite,2025,1351680,false,public_useful,Public-useful under current library rules.
library_file_inventory,,hunt_history_2025_2026_dwr_aligned.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/hunt_history_2025_2026_dwr_aligned.csv,,csv,2025,396102,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,Utah_Big_Game_Hunt_Boundaries_2025_elk.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/Utah_Big_Game_Hunt_Boundaries_2025_elk.csv,,csv,2025,19075,false,internal_only,Do not expose directly in public hard-copy library.
library_file_inventory,,Utah_Big_Game_Hunt_Boundaries_2025_hunt table.csv,processed_data/hard_data_exports/source_pdfs/2025/csv/Utah_Big_Game_Hunt_Boundaries_2025_hunt table.csv,,csv,2025,112438,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_BG_MASTER_ELK_PAGE_188.pdf,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/24_bg_master_species_pages/24_BG_MASTER_ELK_PAGE_188.pdf,,pdf,2025,111267,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_BG_MASTER_MOOSE_PAGE_537.pdf,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/24_bg_master_species_pages/24_BG_MASTER_MOOSE_PAGE_537.pdf,,pdf,2025,111283,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_BG_MASTER_PRONGHORN_PAGE_398.pdf,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/24_bg_master_species_pages/24_BG_MASTER_PRONGHORN_PAGE_398.pdf,,pdf,2025,111046,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_BG_MASTER_ROCKY_MTN_SHEEP_PAGE_573.pdf,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/24_bg_master_species_pages/24_BG_MASTER_ROCKY_MTN_SHEEP_PAGE_573.pdf,,pdf,2025,111129,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_bg_master_species_pages_index.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/24_bg_master_species_pages/24_bg_master_species_pages_index.csv,,csv,2025,923,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_bg_master_species_pages_index.json,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/24_bg_master_species_pages/24_bg_master_species_pages_index.json,,json,2025,1666,false,public_useful,Public-useful under current library rules.
library_file_inventory,,24_BG_MASTER_SPECIES_TOTALS_ELK_PRONGHORN_MOOSE_ROCKY_MTN_SHEEP.pdf,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/24_bg_master_species_pages/24_BG_MASTER_SPECIES_TOTALS_ELK_PRONGHORN_MOOSE_ROCKY_MTN_SHEEP.pdf,,pdf,2025,133169,false,public_useful,Public-useful under current library rules.
library_file_inventory,,ANTLERLESS_DRAW_ODDS_2024_PERMIT_TOTALS.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/antlerless_draw_odds_2024_extract/ANTLERLESS_DRAW_ODDS_2024_PERMIT_TOTALS.csv,,csv,2025,61413,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,ANTLERLESS_DRAW_ODDS_2024_PERMIT_TOTALS.xlsx,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/antlerless_draw_odds_2024_extract/ANTLERLESS_DRAW_ODDS_2024_PERMIT_TOTALS.xlsx,,xlsx,2025,24564,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,antlerless_draw_vs_harvest_check_2024_report.json,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/antlerless_draw_odds_2024_extract/antlerless_draw_vs_harvest_check_2024_report.json,,json,2025,814,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,ANTLERLESS_DRAW_VS_HARVEST_PERMIT_CHECK_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/antlerless_draw_odds_2024_extract/ANTLERLESS_DRAW_VS_HARVEST_PERMIT_CHECK_2024.csv,,csv,2025,44507,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,ANTLERLESS_DRAW_VS_HARVEST_PERMIT_CHECK_2024.xlsx,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/antlerless_draw_odds_2024_extract/ANTLERLESS_DRAW_VS_HARVEST_PERMIT_CHECK_2024.xlsx,,xlsx,2025,16813,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,ANTLERLESS_HARVEST_PERMITS_REFERENCE_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/antlerless_draw_odds_2024_extract/ANTLERLESS_HARVEST_PERMITS_REFERENCE_2024.csv,,csv,2025,44107,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,draw_odds_master_hunt_rows_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/batch_2024_subfiles_vs_master/draw_odds_master_hunt_rows_2024.csv,,csv,2025,114691,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,draw_odds_master_hunt_rows_2024.xlsx,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/batch_2024_subfiles_vs_master/draw_odds_master_hunt_rows_2024.xlsx,,xlsx,2025,50839,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,draw_odds_subfiles_hunt_rows_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/batch_2024_subfiles_vs_master/draw_odds_subfiles_hunt_rows_2024.csv,,csv,2025,285974,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,draw_odds_subfiles_hunt_rows_2024.xlsx,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/batch_2024_subfiles_vs_master/draw_odds_subfiles_hunt_rows_2024.xlsx,,xlsx,2025,118438,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,draw_odds_subfiles_vs_master_2024.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/batch_2024_subfiles_vs_master/draw_odds_subfiles_vs_master_2024.csv,,csv,2025,197024,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,draw_odds_subfiles_vs_master_2024.xlsx,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/batch_2024_subfiles_vs_master/draw_odds_subfiles_vs_master_2024.xlsx,,xlsx,2025,67514,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,draw_odds_subfiles_vs_master_2024_20260510_044100.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/batch_2024_subfiles_vs_master/draw_odds_subfiles_vs_master_2024_20260510_044100.csv,,csv,2025,205130,false,public_useful,Public-useful under current library rules.
library_file_inventory,,draw_odds_subfiles_vs_master_2024_20260510_050314.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/batch_2024_subfiles_vs_master/draw_odds_subfiles_vs_master_2024_20260510_050314.csv,,csv,2025,206186,false,public_useful,Public-useful under current library rules.
library_file_inventory,,draw_odds_subfiles_vs_master_2024_report.json,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/batch_2024_subfiles_vs_master/draw_odds_subfiles_vs_master_2024_report.json,,json,2025,7755,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE.csv,,csv,2025,227883,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE.xlsx,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE.xlsx,,xlsx,2025,86839,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE_PERMITS_FIXED.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_PERMITS_FIXED.csv,,csv,2025,227234,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE_PERMITS_FIXED_plus_OTC_report.json,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_PERMITS_FIXED_plus_OTC_report.json,,json,2025,865,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE_PERMITS_FIXED_report.json,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_PERMITS_FIXED_report.json,,json,2025,723,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE_PERMITS_FIXED_WITH_OTC.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_PERMITS_FIXED_WITH_OTC.csv,,csv,2025,246584,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE_PLUS_ELK_GENERAL_SEASON.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_PLUS_ELK_GENERAL_SEASON.csv,,csv,2025,308223,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE_PLUS_ELK_GENERAL_SEASON_report.json,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_PLUS_ELK_GENERAL_SEASON_report.json,,json,2025,1169,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE_report.json,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_report.json,,json,2025,1273,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE_suspect_permit_numbers.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_suspect_permit_numbers.csv,,csv,2025,18662,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE_vs_MASTER_comp_only.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_vs_MASTER_comp_only.csv,,csv,2025,2366,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE_vs_MASTER_master_only.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_vs_MASTER_master_only.csv,,csv,2025,14,false,public_useful,Public-useful under current library rules.
library_file_inventory,,2024_DRAW_RESULTS_COMPREHENSIVE_vs_MASTER_overlap_permit_check.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/2024_DRAW_RESULTS_COMPREHENSIVE_vs_MASTER_overlap_permit_check.csv,,csv,2025,139011,false,public_useful,Public-useful under current library rules.
library_file_inventory,,draw_vs_harvest_common_codes.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/draw_vs_harvest_common_codes.csv,,csv,2025,4523,false,public_useful,Public-useful under current library rules.
library_file_inventory,,draw_vs_harvest_comparison_summary.json,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/draw_vs_harvest_comparison_summary.json,,json,2025,1127,false,public_useful,Public-useful under current library rules.
library_file_inventory,,draw_vs_harvest_draw_only_codes.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/draw_vs_harvest_draw_only_codes.csv,,csv,2025,5094,false,public_useful,Public-useful under current library rules.
library_file_inventory,,draw_vs_harvest_harvest_only_codes.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/comprehensive_2024/draw_vs_harvest_harvest_only_codes.csv,,csv,2025,14783,false,public_useful,Public-useful under current library rules.
library_file_inventory,,README.md,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/DRAW RESULTS/README.md,,md,2025,343,false,public_useful,Public-useful under current library rules.
library_file_inventory,,ANTLERLESS_DRAW_ODDS_2024_PERMIT_TOTALS.csv,processed_data/hard_data_exports/source_pdfs/2025/formatted_tables/draw_odds_results/antlerless_draw_odds_2024_extract/ANTLERLESS_DRAW_ODDS_2024_PERMIT_TOTALS.csv,,csv,2025,61413,false,public_useful|duplicate,Keep one canonical public entry and hide duplicates.
